SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,VehicleId,Location_Latitude,ReportTimeDate
15,-87.96735,300,G 13,41.92465,2/5/2021 7:06
18,-87.97533,300,G 13,41.9281,2/5/2021 7:06
10,-87.97782,24,G 13,41.92968,2/5/2021 7:07
13,-87.9768,334,G 13,41.93357,2/5/2021 7:07
16,-87.9777,354,G 13,41.93553,2/5/2021 7:08
15,-87.9785,350,G 13,41.9409,2/5/2021 7:08
1,-87.97787,16,G 13,41.94458,2/5/2021 7:09
13,-87.97732,10,G 13,41.9464,2/5/2021 7:09
15,-87.9773,338,G 13,41.95177,2/5/2021 7:10
13,-87.9786,342,G 13,41.95415,2/5/2021 7:10
14,-87.97878,358,G 13,41.95935,2/5/2021 7:11
6,-87.97882,0,G 13,41.96288,2/5/2021 7:12
0,-87.9788,356,G 13,41.96303,2/5/2021 7:12
0,-87.9788,356,G 13,41.96303,2/5/2021 7:12
1,-87.97878,354,G 13,41.96305,2/5/2021 7:13
1,-87.97878,354,G 13,41.96367,2/5/2021 7:13
13,-87.9788,0,G 13,41.9674,2/5/2021 7:14
9,-87.97875,354,G 13,41.97102,2/5/2021 7:15
15,-87.97952,354,G 13,41.97443,2/5/2021 7:15
16,-87.97967,356,G 13,41.97725,2/5/2021 7:15
11,-87.9799,354,G 13,41.98217,2/5/2021 7:16
1,-87.97992,358,G 13,41.98263,2/5/2021 7:16
0,-87.97998,0,G 13,41.98382,2/5/2021 7:17
13,-87.98135,264,G 13,41.98415,2/5/2021 7:18
17,-87.98533,264,G 13,41.98372,2/5/2021 7:18
18,-87.9946,270,G 13,41.9835,2/5/2021 7:19
0,-87.99815,284,G 13,41.98372,2/5/2021 7:19
0,-87.99815,284,G 13,41.98372,2/5/2021 7:19
6,-87.9987,182,G 13,41.98358,2/5/2021 7:20
1,-87.99848,174,G 13,41.98287,2/5/2021 7:20
18,-87.9982,178,G 13,41.9779,2/5/2021 7:21
19,-87.9982,180,G 13,41.97443,2/5/2021 7:21
5,-87.99828,184,G 13,41.96945,2/5/2021 7:22
0,-87.99842,186,G 13,41.967,2/5/2021 7:22
5,-87.99832,134,G 13,41.9665,2/5/2021 7:23
3,-87.99683,238,G 13,41.9654,2/5/2021 7:23
0,-87.99732,300,G 13,41.96597,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-87.99747,232,G 13,41.96593,2/5/2021 7:24
0,-88.14687,140,G 14,41.86485,2/5/2021 7:26
0,-88.14687,140,G 14,41.86485,2/5/2021 7:26
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
0,-88.14672,16,G 14,41.86507,2/5/2021 7:28
3,-87.99783,278,G 13,41.96575,2/5/2021 7:41
0,-87.99832,356,G 13,41.96635,2/5/2021 7:42
0,-87.99832,356,G 13,41.96635,2/5/2021 7:42
10,-87.99765,102,G 13,41.96638,2/5/2021 7:43
15,-87.9953,100,G 13,41.96607,2/5/2021 7:43
0,-87.9906,102,G 13,41.96538,2/5/2021 7:44
0,-87.9906,102,G 13,41.96538,2/5/2021 7:44
1,-87.9906,108,G 13,41.96538,2/5/2021 7:45
15,-87.98432,102,G 13,41.96428,2/5/2021 7:45
13,-87.98075,96,G 13,41.96368,2/5/2021 7:46
1,-87.9792,94,G 13,41.96348,2/5/2021 7:46
12,-87.97878,354,G 13,41.96455,2/5/2021 7:47
13,-87.9788,0,G 13,41.96965,2/5/2021 7:47
16,-87.97937,348,G 13,41.97327,2/5/2021 7:48
16,-87.97975,358,G 13,41.97822,2/5/2021 7:48
14,-87.97987,358,G 13,41.98098,2/5/2021 7:49
0,-87.97992,358,G 13,41.98267,2/5/2021 7:49
0,-87.97995,358,G 13,41.98387,2/5/2021 7:50
13,-87.97992,0,G 13,41.98572,2/5/2021 7:50
15,-87.97978,0,G 13,41.98837,2/5/2021 7:51
2,-87.97942,316,G 13,41.99347,2/5/2021 7:52
0,-87.97955,194,G 13,41.99313,2/5/2021 7:52
0,-87.97955,194,G 13,41.99313,2/5/2021 7:52
14,-87.97965,180,G 13,41.9913,2/5/2021 7:53
15,-87.97982,182,G 13,41.98848,2/5/2021 7:53
0,-87.98008,182,G 13,41.98425,2/5/2021 7:54
1,-87.9801,182,G 13,41.98308,2/5/2021 7:55
15,-87.97988,178,G 13,41.97973,2/5/2021 7:55
14,-87.97972,178,G 13,41.97573,2/5/2021 7:56
14,-87.97903,170,G 13,41.97192,2/5/2021 7:56
12,-87.97888,180,G 13,41.96865,2/5/2021 7:57
12,-87.97893,180,G 13,41.96558,2/5/2021 7:57
12,-87.9789,178,G 13,41.9624,2/5/2021 7:58
13,-87.97888,178,G 13,41.95993,2/5/2021 7:58
11,-87.97893,176,G 13,41.9551,2/5/2021 7:59
10,-87.97827,160,G 13,41.95318,2/5/2021 7:59
9,-87.97763,156,G 13,41.95218,2/5/2021 7:59
