OID_,latitude,longitude,location,speed_mph,name,timestamp
6045,43.0160017,-76.16000118,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:24:58
6046,43.02589908,-76.17485035,"2043 South Geddes Street, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:24:59
6047,43.0322526,-76.1589085,"686 South Avenue, Syracuse, NY, 13207",4,SW 3,2/5/2022 13:24:59
6048,43.06115352,-76.1534551,"726 North Salina Street, Syracuse, NY, 13208",12,SW 5,2/5/2022 13:25:03
6049,43.01605819,-76.16004931,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:25:04
6050,43.02585741,-76.17483943,"2043 South Geddes Street, Syracuse, NY, 13207",4,SW 2,2/5/2022 13:25:04
6051,43.016022,-76.16003669,"312 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:25:09
6052,43.06090352,-76.15323641,"712 North Salina Street, Syracuse, NY, 13208",12,SW 5,2/5/2022 13:25:10
6053,43.03252717,-76.15892004,"650 South Avenue, Syracuse, NY, 13207",4,SW 3,2/5/2022 13:25:14
6054,43.01604765,-76.16006237,"312 Valley Drive, Syracuse, NY, 13207",4,SW 1,2/5/2022 13:25:15
6055,43.06068952,-76.15304478,"305 East Division Street, Syracuse, NY, 13208",7,SW 5,2/5/2022 13:25:16
6056,43.02558538,-76.17488614,"2103 South Geddes Street, Syracuse, NY, 13207",7,SW 2,2/5/2022 13:25:20
6057,43.01604965,-76.16005323,"312 Valley Drive, Syracuse, NY, 13207",4,SW 1,2/5/2022 13:25:21
6058,43.02528361,-76.17486614,"2103 South Geddes Street, Syracuse, NY, 13207",10,SW 2,2/5/2022 13:25:28
6059,43.01607421,-76.16005857,"312 Valley Drive, Syracuse, NY, 13207",3,SW 1,2/5/2022 13:25:28
6060,43.06045181,-76.1528367,"305 East Division Street, Syracuse, NY, 13208",8,SW 5,2/5/2022 13:25:29
6061,43.03269894,-76.15890462,"648 South Avenue, Syracuse, NY, 13207",0,SW 3,2/5/2022 13:25:32
6062,43.01608018,-76.16004452,"312 Valley Drive, Syracuse, NY, 13207",2,SW 1,2/5/2022 13:25:35
6063,43.02498949,-76.17485441,"2107 South Geddes Street, Syracuse, NY, 13207",9,SW 2,2/5/2022 13:25:35
6064,43.06018857,-76.1526189,"638 North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:25:36
6065,43.03272752,-76.15891212,"648 South Avenue, Syracuse, NY, 13207",1,SW 3,2/5/2022 13:25:38
6066,43.02489557,-76.17479254,"2107 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:25:41
6067,43.05993505,-76.15246789,"622 North Salina Street, Syracuse, NY, 13208",8,SW 5,2/5/2022 13:25:43
6068,43.01609325,-76.16009283,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:25:45
6069,43.02493747,-76.17476308,"2107 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:25:47
6070,43.01605586,-76.16007328,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:25:51
6071,43.05965837,-76.15229056,"602 North Salina Street, Syracuse, NY, 13208",8,SW 5,2/5/2022 13:25:52
6072,43.0160815,-76.1600807,"312 Valley Drive, Syracuse, NY, 13207",2,SW 1,2/5/2022 13:25:57
6073,43.02491916,-76.17474462,"2107 South Geddes Street, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:25:57
6074,43.0594325,-76.15207222,"203 Ash Street, Syracuse, NY, 13208",5,SW 5,2/5/2022 13:26:00
6075,43.01609637,-76.16008811,"312 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:26:02
6076,43.03300209,-76.15889643,"626 South Avenue, Syracuse, NY, 13207",3,SW 3,2/5/2022 13:26:05
6077,43.05934115,-76.15200313,"203 Ash Street, Syracuse, NY, 13208",3,SW 5,2/5/2022 13:26:06
6078,43.01606139,-76.16006909,"312 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:26:09
6079,43.05914935,-76.1519842,"North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:26:11
6080,43.02503927,-76.17473041,"2107 South Geddes Street, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:26:15
6081,43.05902761,-76.15187892,"518 Prospect Avenue, Syracuse, NY, 13208",4,SW 5,2/5/2022 13:26:17
6082,43.03311065,-76.1588643,"622 South Avenue, Syracuse, NY, 13207",0,SW 3,2/5/2022 13:26:18
6083,43.01610357,-76.16008673,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:26:20
6084,43.02504505,-76.17472685,"2107 South Geddes Street, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:26:22
6085,43.03311525,-76.15885089,"622 South Avenue, Syracuse, NY, 13207",1,SW 3,2/5/2022 13:26:23
6086,43.05894587,-76.15185866,"516 Prospect Avenue, Syracuse, NY, 13208",4,SW 5,2/5/2022 13:26:25
6087,43.0250232,-76.17472571,"2107 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:26:27
6088,43.01607361,-76.16007411,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:26:27
6089,43.03328971,-76.15880241,"601 South Avenue, Syracuse, NY, 13207",10,SW 3,2/5/2022 13:26:29
6090,43.05889732,-76.1520353,"563 North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:26:31
6091,43.02507861,-76.1747276,"2105 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:26:32
6092,43.03354936,-76.15894116,"301 Bellevue Avenue, Syracuse, NY, 13204",4,SW 3,2/5/2022 13:26:36
6093,43.01604542,-76.16003972,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:26:36
6094,43.05856794,-76.15201495,"532 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:26:37
6095,43.01606874,-76.16004731,"312 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:26:41
6096,43.05821717,-76.15200289,"500 North Salina Street, Syracuse, NY, 13208",15,SW 5,2/5/2022 13:26:43
6097,43.01608028,-76.1600562,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:26:47
6098,43.05791017,-76.15201069,"500 North Salina Street, Syracuse, NY, 13208",6,SW 5,2/5/2022 13:26:49
6099,43.02534985,-76.17474323,"2103 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:26:51
6100,43.03382895,-76.1589392,"541 South Avenue, Syracuse, NY, 13204",3,SW 3,2/5/2022 13:26:52
6101,43.01606208,-76.16006445,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:26:53
6102,43.01602301,-76.16004715,"312 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:26:58
6103,43.05774807,-76.15216749,"199 Butternut Street, Syracuse, NY, 13208",1,SW 5,2/5/2022 13:26:58
6104,43.0160646,-76.16007229,"312 Valley Drive, Syracuse, NY, 13207",2,SW 1,2/5/2022 13:27:04
6105,43.05775313,-76.15215681,"199 Butternut Street, Syracuse, NY, 13208",3,SW 5,2/5/2022 13:27:06
6106,43.02562789,-76.17478965,"101 Twin Hills Drive, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:27:06
6107,43.01608879,-76.16008163,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:27:09
6108,43.05774948,-76.15218956,"199 Butternut Street, Syracuse, NY, 13208",0,SW 5,2/5/2022 13:27:12
6109,43.02573553,-76.17480761,"2103 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:27:13
6110,43.03410273,-76.15895598,"517 South Avenue, Syracuse, NY, 13204",2,SW 3,2/5/2022 13:27:14
6111,43.01609333,-76.16008569,"312 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:27:15
6112,43.05775059,-76.15215702,"199 Butternut Street, Syracuse, NY, 13208",1,SW 5,2/5/2022 13:27:17
6113,43.02569237,-76.17475921,"101 Twin Hills Drive, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:27:19
6114,43.01609022,-76.16007865,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:27:21
6115,43.02565806,-76.17483743,"101 Twin Hills Drive, Syracuse, NY, 13207",4,SW 2,2/5/2022 13:27:24
6116,43.05779102,-76.15218933,"199 Butternut Street, Syracuse, NY, 13208",0,SW 5,2/5/2022 13:27:25
6117,43.01610177,-76.16007782,"312 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:27:28
6118,43.0254722,-76.17486135,"2103 South Geddes Street, Syracuse, NY, 13207",8,SW 2,2/5/2022 13:27:29
6119,43.05786471,-76.1521936,"513 North Salina Street, Syracuse, NY, 13208",5,SW 5,2/5/2022 13:27:30
6120,43.0343862,-76.15898991,"500 South Avenue, Syracuse, NY, 13204",6,SW 3,2/5/2022 13:27:31
6121,43.01612167,-76.16007713,"255 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:27:33
6122,43.05812012,-76.15217484,"523 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:27:36
6123,43.02517995,-76.17483665,"2105 South Geddes Street, Syracuse, NY, 13207",10,SW 2,2/5/2022 13:27:37
6124,43.01617718,-76.16012281,"255 Valley Drive, Syracuse, NY, 13207",2,SW 1,2/5/2022 13:27:42
6125,43.05842857,-76.15215305,"541 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:27:42
6126,43.03467584,-76.15899651,"440 South Avenue, Syracuse, NY, 13204",6,SW 3,2/5/2022 13:27:43
6127,43.02491957,-76.17483513,"2107 South Geddes Street, Syracuse, NY, 13207",5,SW 2,2/5/2022 13:27:44
6128,43.01618863,-76.16007585,"255 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:27:47
6129,43.05870704,-76.15213763,"553 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:27:48
6130,43.02491903,-76.17477308,"2107 South Geddes Street, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:27:49
6131,43.0348887,-76.15900375,"440 South Avenue, Syracuse, NY, 13204",6,SW 3,2/5/2022 13:27:53
6132,43.05901482,-76.15216548,"575 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:27:56
6133,43.01613947,-76.16011035,"255 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:27:57
6134,43.03503492,-76.15900955,"404 South Avenue, Syracuse, NY, 13204",5,SW 3,2/5/2022 13:27:58
6135,43.05916517,-76.15221825,"110 Ash Street, Syracuse, NY, 13208",5,SW 5,2/5/2022 13:28:01
6136,43.01610909,-76.16012139,"300 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:28:02
6137,43.02507834,-76.17474017,"2105 South Geddes Street, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:28:04
6138,43.05930401,-76.15230127,"110 Ash Street, Syracuse, NY, 13208",3,SW 5,2/5/2022 13:28:09
6139,43.016127,-76.16013657,"300 Valley Drive, Syracuse, NY, 13207",2,SW 1,2/5/2022 13:28:09
6140,43.02514089,-76.1747548,"2105 South Geddes Street, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:28:09
6141,43.025135,-76.17482878,"2105 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:28:14
6142,43.05943976,-76.15244152,"603 North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:28:15
6143,43.01612494,-76.16013642,"300 Valley Drive, Syracuse, NY, 13207",3,SW 1,2/5/2022 13:28:15
6144,43.05971655,-76.15263107,"619 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:28:20
6145,43.0250144,-76.1748275,"2107 South Geddes Street, Syracuse, NY, 13207",5,SW 2,2/5/2022 13:28:20
6146,43.01611758,-76.16013198,"300 Valley Drive, Syracuse, NY, 13207",3,SW 1,2/5/2022 13:28:22
6147,43.03530582,-76.1590143,"346 South Avenue, Syracuse, NY, 13204",1,SW 3,2/5/2022 13:28:22
6148,43.02492219,-76.17477492,"2107 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:28:26
6149,43.01615373,-76.16014406,"255 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:28:27
6150,43.05996623,-76.15285535,"619 North Salina Street, Syracuse, NY, 13208",9,SW 5,2/5/2022 13:28:29
6151,43.03544434,-76.15901686,"346 South Avenue, Syracuse, NY, 13204",6,SW 3,2/5/2022 13:28:31
6152,43.01612062,-76.1601724,"300 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:28:32
6153,43.0249382,-76.17479261,"2107 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:28:33
6154,43.06022129,-76.15305084,"649 North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:28:36
6155,43.01611327,-76.16013426,"300 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:28:38
6156,43.06035986,-76.1531835,"305 East Division Street, Syracuse, NY, 13208",5,SW 5,2/5/2022 13:28:41
6157,43.02497245,-76.17484399,"2107 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:28:41
6158,43.03571662,-76.15902382,"314 South Avenue, Syracuse, NY, 13204",4,SW 3,2/5/2022 13:28:42
6159,43.01608702,-76.16011911,"300 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:28:44
6160,43.02489965,-76.17478468,"2107 South Geddes Street, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:28:46
6161,43.06046274,-76.15326575,"305 East Division Street, Syracuse, NY, 13208",4,SW 5,2/5/2022 13:28:47
6162,43.01609513,-76.16010977,"300 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:28:49
6163,43.02496721,-76.17474585,"2107 South Geddes Street, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:28:52
6164,43.06055825,-76.15334818,"305 East Division Street, Syracuse, NY, 13208",7,SW 5,2/5/2022 13:28:52
6165,43.01615361,-76.1601316,"255 Valley Drive, Syracuse, NY, 13207",3,SW 1,2/5/2022 13:28:54
6166,43.06081626,-76.1535418,"717 North Salina Street, Syracuse, NY, 13208",9,SW 5,2/5/2022 13:28:59
6167,43.0359915,-76.15905302,"312 South Avenue, Syracuse, NY, 13204",2,SW 3,2/5/2022 13:29:00
6168,43.02514475,-76.17475692,"2105 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:29:05
6169,43.06107218,-76.15374906,"741 North Salina Street, Syracuse, NY, 13208",11,SW 5,2/5/2022 13:29:05
6170,43.06132452,-76.15396763,"747 North Salina Street, Syracuse, NY, 13208",8,SW 5,2/5/2022 13:29:13
6171,43.02510718,-76.17475193,"2105 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:29:14
6172,43.03619275,-76.15907426,"706 Tallman Street, Syracuse, NY, 13204",7,SW 3,2/5/2022 13:29:14
6173,43.01640062,-76.16021531,"255 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:29:18
6174,43.02510081,-76.17475061,"2105 South Geddes Street, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:29:20
6175,43.06157279,-76.15417824,"113 Catawba Street, Syracuse, NY, 13208",8,SW 5,2/5/2022 13:29:21
6176,43.02514792,-76.17475826,"2105 South Geddes Street, Syracuse, NY, 13207",1,SW 2,2/5/2022 13:29:26
6177,43.06167342,-76.15423644,"113 Catawba Street, Syracuse, NY, 13208",3,SW 5,2/5/2022 13:29:27
6178,43.03646942,-76.1590444,"222 South Avenue, Syracuse, NY, 13204",4,SW 3,2/5/2022 13:29:27
6179,43.01639362,-76.16019406,"255 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:29:28
6180,43.06172929,-76.15428938,"113 Catawba Street, Syracuse, NY, 13208",5,SW 5,2/5/2022 13:29:33
6181,43.01642173,-76.16022725,"253 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:29:35
6182,43.06198729,-76.15447194,"811 North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:29:39
6183,43.01641193,-76.1602306,"253 Valley Drive, Syracuse, NY, 13207",0,SW 1,2/5/2022 13:29:41
6184,43.02543338,-76.17476252,"2103 South Geddes Street, Syracuse, NY, 13207",6,SW 2,2/5/2022 13:29:42
6185,43.01637196,-76.1602128,"255 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:29:46
6186,43.03670595,-76.15905567,"208 South Avenue, Syracuse, NY, 13204",0,SW 3,2/5/2022 13:29:46
6187,43.06224152,-76.15466813,"825 North Salina Street, Syracuse, NY, 13208",9,SW 5,2/5/2022 13:29:48
6188,43.03674676,-76.15904794,"227 South Avenue, Syracuse, NY, 13204",2,SW 3,2/5/2022 13:29:51
6189,43.06250837,-76.15488107,"835 North Salina Street, Syracuse, NY, 13208",9,SW 5,2/5/2022 13:29:56
6190,43.02570036,-76.17477828,"101 Twin Hills Drive, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:29:57
6191,43.02566444,-76.17478954,"101 Twin Hills Drive, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:30:02
6192,43.06275479,-76.15508198,"851 North Salina Street, Syracuse, NY, 13208",7,SW 5,2/5/2022 13:30:04
6193,43.03688811,-76.15906146,"204 South Avenue, Syracuse, NY, 13204",3,SW 3,2/5/2022 13:30:05
6194,43.02569818,-76.17479535,"101 Twin Hills Drive, Syracuse, NY, 13207",2,SW 2,2/5/2022 13:30:08
6195,43.03704172,-76.15907319,"102 White Street, Syracuse, NY, 13204",5,SW 3,2/5/2022 13:30:14
6196,43.06299827,-76.1553127,"117 Isabella Street, Syracuse, NY, 13208",7,SW 5,2/5/2022 13:30:16
6197,43.02569258,-76.17477584,"101 Twin Hills Drive, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:30:18
6198,43.01614626,-76.16008652,"255 Valley Drive, Syracuse, NY, 13207",1,SW 1,2/5/2022 13:30:19
6199,43.03717196,-76.15907289,"102 White Street, Syracuse, NY, 13204",3,SW 3,2/5/2022 13:30:21
6200,43.02568606,-76.17483873,"101 Twin Hills Drive, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:30:23
6201,43.06324297,-76.15551352,"911 North Salina Street, Syracuse, NY, 13208",10,SW 5,2/5/2022 13:30:23
6202,43.01622428,-76.16008441,"255 Valley Drive, Syracuse, NY, 13207",3,SW 1,2/5/2022 13:30:25
6203,43.02552418,-76.17486471,"2103 South Geddes Street, Syracuse, NY, 13207",8,SW 2,2/5/2022 13:30:28
6204,43.06349076,-76.15571457,"921 North Salina Street, Syracuse, NY, 13208",9,SW 5,2/5/2022 13:30:30
6205,43.02524494,-76.17486011,"2105 South Geddes Street, Syracuse, NY, 13207",9,SW 2,2/5/2022 13:30:35
6206,43.01650384,-76.16022322,"253 Valley Drive, Syracuse, NY, 13207",7,SW 1,2/5/2022 13:30:37
6207,43.06374903,-76.15590105,"935 North Salina Street, Syracuse, NY, 13208",7,SW 5,2/5/2022 13:30:38
6208,43.037453,-76.15909776,"164 South Avenue, Syracuse, NY, 13204",4,SW 3,2/5/2022 13:30:40
6209,43.02514598,-76.17485821,"2105 South Geddes Street, Syracuse, NY, 13207",0,SW 2,2/5/2022 13:30:41
6210,43.01675586,-76.16035668,"247 Valley Drive, Syracuse, NY, 13207",8,SW 1,2/5/2022 13:30:45
6211,43.06397471,-76.15611549,"208 Union Place, Syracuse, NY, 13208",7,SW 5,2/5/2022 13:30:45
6212,43.02517553,-76.17486805,"2105 South Geddes Street, Syracuse, NY, 13207",3,SW 2,2/5/2022 13:30:46
6213,43.02514589,-76.17483562,"2105 South Geddes Street, Syracuse, NY, 13207",4,SW 2,2/5/2022 13:30:52
6214,43.06395552,-76.15610356,"208 Union Place, Syracuse, NY, 13208",0,SW 5,2/5/2022 13:30:52
6215,43.01695979,-76.16046183,"239 Valley Drive, Syracuse, NY, 13207",2,SW 1,2/5/2022 13:30:53
6216,43.02504267,-76.17483681,"2105 South Geddes Street, Syracuse, NY, 13207",6,SW 2,2/5/2022 13:30:57
6217,43.03772747,-76.15911551,"154 South Avenue, Syracuse, NY, 13204",4,SW 3,2/5/2022 13:30:58
6218,43.06399631,-76.15615347,"208 Union Place, Syracuse, NY, 13208",2,SW 5,2/5/2022 13:30:58
