OBJECTID	SpeedMetersPerSecond	Location_Longitude	HeadingDegrees	Username	Location_Latitude	ReportTimeDate
9586	6	-88.23568	226	LocalGovDeployAndy	41.8115	2/4/2021 23:18
9612	3	-87.98022	144	LocalGovDeployRyanN	41.98282	2/4/2021 23:19
9615	6	-87.98005	174	LocalGovDeployRyanN	41.98155	2/4/2021 23:19
9598	9	-87.98235	270	LocalGovDeployMattB	41.78805	2/4/2021 23:19
9611	9	-87.98585	268	LocalGovDeployMattB	41.78798	2/4/2021 23:19
9602	4	-87.98015	140	LocalGovDeployMikeD	41.9829	2/4/2021 23:19
9622	3	-87.97982	356	LocalGovDeployMikeD	41.98108	2/4/2021 23:19
9600	13	-88.26338	296	LocalGovDeployChrisF2	41.97697	2/4/2021 23:19
9620	1	-88.26875	276	LocalGovDeployChrisF2	41.97777	2/4/2021 23:19
9601	11	-88.12345	252	LocalGovDeployHeather	41.77585	2/4/2021 23:19
9621	11	-88.12895	254	LocalGovDeployHeather	41.77453	2/4/2021 23:19
9599	12	-87.92913	176	LocalGovDeployJohnH	41.84198	2/4/2021 23:19
9619	13	-87.92887	178	LocalGovDeployJohnH	41.8371	2/4/2021 23:19
9609	5	-87.98012	172	LocalGovDeployScott	41.98273	2/4/2021 23:19
9613	11	-88.12453	264	rnosek_temp	41.809	2/4/2021 23:19
9616	9	-88.12702	266	rnosek_temp	41.80892	2/4/2021 23:19
9604	6	-88.2378	196	LocalGovDeployAndy	41.80858	2/4/2021 23:19
9618	4	-88.23793	142	LocalGovDeployAndy	41.80798	2/4/2021 23:19
9629	2	-87.97983	22	LocalGovDeployRyanN	41.9811	2/4/2021 23:20
9650	3	-87.97995	6	LocalGovDeployRyanN	41.98408	2/4/2021 23:20
9625	8	-87.98937	268	LocalGovDeployMattB	41.78795	2/4/2021 23:20
9639	9	-87.9925	268	LocalGovDeployMattB	41.7879	2/4/2021 23:20
9633	6	-87.97995	352	LocalGovDeployMikeD	41.98207	2/4/2021 23:20
9654	8	-87.97995	0	LocalGovDeployMikeD	41.9848	2/4/2021 23:20
9640	14	-88.2666	92	LocalGovDeployChrisF2	41.97757	2/4/2021 23:20
9646	13	-88.26332	112	LocalGovDeployChrisF2	41.97687	2/4/2021 23:20
9632	12	-88.13183	256	LocalGovDeployHeather	41.774	2/4/2021 23:20
9651	8	-88.13652	258	LocalGovDeployHeather	41.77322	2/4/2021 23:20
9630	12	-87.92878	178	LocalGovDeployJohnH	41.83472	2/4/2021 23:20
9647	10	-87.92865	178	LocalGovDeployJohnH	41.83085	2/4/2021 23:20
9628	2	-87.97993	106	LocalGovDeployScott	41.98103	2/4/2021 23:20
9638	8	-87.97997	354	LocalGovDeployScott	41.9823	2/4/2021 23:20
9645	6	-87.98	0	LocalGovDeployScott	41.98388	2/4/2021 23:20
9634	3	-88.12788	78	rnosek_temp	41.80872	2/4/2021 23:20
9655	12	-88.12267	92	rnosek_temp	41.80888	2/4/2021 23:20
9631	8	-88.23617	104	LocalGovDeployAndy	41.8076	2/4/2021 23:20
9648	10	-88.2319	92	LocalGovDeployAndy	41.80698	2/4/2021 23:20
9661	6	-87.97988	0	LocalGovDeployRyanN	41.98537	2/4/2021 23:21
9677	1	-87.98	190	LocalGovDeployRyanN	41.9859	2/4/2021 23:21
9658	9	-87.99602	268	LocalGovDeployMattB	41.78787	2/4/2021 23:21
9673	8	-87.99968	268	LocalGovDeployMattB	41.78778	2/4/2021 23:21
9664	2	-87.98002	182	LocalGovDeployMikeD	41.98595	2/4/2021 23:21
9667	14	-88.2565	82	LocalGovDeployChrisF2	41.977	2/4/2021 23:21
9676	13	-88.25308	90	LocalGovDeployChrisF2	41.97715	2/4/2021 23:21
9662	2	-88.13683	86	LocalGovDeployHeather	41.77308	2/4/2021 23:21
9675	1	-88.13612	68	LocalGovDeployHeather	41.77323	2/4/2021 23:21
9659	11	-87.92852	174	LocalGovDeployJohnH	41.82865	2/4/2021 23:21
9679	10	-87.92597	152	LocalGovDeployJohnH	41.82485	2/4/2021 23:21
9668	2	-87.97995	242	LocalGovDeployScott	41.98598	2/4/2021 23:21
9681	8	-87.98008	182	LocalGovDeployScott	41.98467	2/4/2021 23:21
9669	11	-88.11805	90	rnosek_temp	41.80888	2/4/2021 23:21
9684	11	-88.11395	88	rnosek_temp	41.80877	2/4/2021 23:21
9660	9	-88.22958	80	LocalGovDeployAndy	41.8072	2/4/2021 23:21
9680	9	-88.22483	78	LocalGovDeployAndy	41.80782	2/4/2021 23:21
9700	7	-87.98025	178	LocalGovDeployRyanN	41.98347	2/4/2021 23:22
9708	8	-87.98012	172	LocalGovDeployRyanN	41.98197	2/4/2021 23:22
9688	8	-88.00282	266	LocalGovDeployMattB	41.78772	2/4/2021 23:22
9704	8	-88.0061	268	LocalGovDeployMattB	41.78763	2/4/2021 23:22
9687	0	-87.98003	180	LocalGovDeployMikeD	41.98422	2/4/2021 23:22
9697	6	-87.98002	186	LocalGovDeployMikeD	41.98293	2/4/2021 23:22
9713	2	-87.9798	36	LocalGovDeployMikeD	41.98107	2/4/2021 23:22
9699	15	-88.24588	92	LocalGovDeployChrisF2	41.97697	2/4/2021 23:22
9709	15	-88.24212	100	LocalGovDeployChrisF2	41.9766	2/4/2021 23:22
9695	9	-88.13283	78	LocalGovDeployHeather	41.77377	2/4/2021 23:22
9706	7	-88.13155	78	LocalGovDeployHeather	41.774	2/4/2021 23:22
9693	10	-87.92658	198	LocalGovDeployJohnH	41.82225	2/4/2021 23:22
9701	6	-87.98012	180	LocalGovDeployScott	41.98323	2/4/2021 23:22
9690	7	-88.11145	90	rnosek_temp	41.80873	2/4/2021 23:22
9714	12	-88.1131	272	rnosek_temp	41.80888	2/4/2021 23:22
9689	9	-88.2229	78	LocalGovDeployAndy	41.80808	2/4/2021 23:22
9711	10	-88.21877	58	LocalGovDeployAndy	41.80892	2/4/2021 23:22
9721	2	-87.97985	30	LocalGovDeployRyanN	41.98108	2/4/2021 23:23
9745	9	-87.97995	358	LocalGovDeployRyanN	41.98373	2/4/2021 23:23
9719	4	-88.00888	236	LocalGovDeployMattB	41.78755	2/4/2021 23:23
9727	8	-88.00895	178	LocalGovDeployMattB	41.7861	2/4/2021 23:23
9749	8	-88.00892	178	LocalGovDeployMattB	41.78368	2/4/2021 23:23
9724	7	-87.97995	354	LocalGovDeployMikeD	41.98253	2/4/2021 23:23
9738	10	-87.98	0	LocalGovDeployMikeD	41.98362	2/4/2021 23:23
9731	1	-88.23702	92	LocalGovDeployChrisF2	41.97588	2/4/2021 23:23
9742	8	-88.23605	100	LocalGovDeployChrisF2	41.97572	2/4/2021 23:23
9726	10	-88.12707	70	LocalGovDeployHeather	41.77493	2/4/2021 23:23
9740	9	-88.12445	72	LocalGovDeployHeather	41.77558	2/4/2021 23:23
9718	12	-87.92697	150	LocalGovDeployJohnH	41.8182	2/4/2021 23:23
9732	1	-87.92593	154	LocalGovDeployJohnH	41.8168	2/4/2021 23:23
9744	2	-87.92563	324	LocalGovDeployJohnH	41.81663	2/4/2021 23:23
9717	2	-87.97995	124	LocalGovDeployScott	41.98103	2/4/2021 23:23
9736	4	-87.97988	352	LocalGovDeployScott	41.98272	2/4/2021 23:23
9743	9	-87.9799	358	LocalGovDeployScott	41.98382	2/4/2021 23:23
9735	0	-88.11638	248	rnosek_temp	41.80897	2/4/2021 23:23
9751	1	-88.11642	278	rnosek_temp	41.80897	2/4/2021 23:23
9722	8	-88.21715	58	LocalGovDeployAndy	41.80983	2/4/2021 23:23
9746	9	-88.213	88	LocalGovDeployAndy	41.81033	2/4/2021 23:23
9753	11	-87.97987	2	LocalGovDeployRyanN	41.98568	2/4/2021 23:24
9775	12	-87.97965	2	LocalGovDeployRyanN	41.99025	2/4/2021 23:24
9762	8	-88.00885	178	LocalGovDeployMattB	41.78138	2/4/2021 23:24
9782	7	-88.00873	178	LocalGovDeployMattB	41.77888	2/4/2021 23:24
9756	12	-87.97982	0	LocalGovDeployMikeD	41.988	2/4/2021 23:24
9768	12	-87.97972	2	LocalGovDeployMikeD	41.99017	2/4/2021 23:24
9763	13	-88.2301	94	LocalGovDeployChrisF2	41.97505	2/4/2021 23:24
9772	13	-88.22677	94	LocalGovDeployChrisF2	41.97485	2/4/2021 23:24
9761	12	-88.1193	72	LocalGovDeployHeather	41.77678	2/4/2021 23:24
9771	12	-88.11652	72	LocalGovDeployHeather	41.77742	2/4/2021 23:24
9766	10	-87.92732	4	LocalGovDeployJohnH	41.81967	2/4/2021 23:24
9774	11	-87.92677	12	LocalGovDeployJohnH	41.8216	2/4/2021 23:24
9764	12	-87.97978	0	LocalGovDeployScott	41.98835	2/4/2021 23:24
9773	12	-87.97965	2	LocalGovDeployScott	41.99063	2/4/2021 23:24
9755	8	-88.11812	270	rnosek_temp	41.80908	2/4/2021 23:24
9783	0	-88.1222	244	rnosek_temp	41.80907	2/4/2021 23:24
9754	7	-88.2108	94	LocalGovDeployAndy	41.81033	2/4/2021 23:24
9776	9	-88.20647	100	LocalGovDeployAndy	41.81027	2/4/2021 23:24
9795	1	-87.9795	248	LocalGovDeployRyanN	41.99293	2/4/2021 23:25
9807	11	-87.97978	180	LocalGovDeployRyanN	41.9911	2/4/2021 23:25
9794	8	-88.0087	178	LocalGovDeployMattB	41.77677	2/4/2021 23:25
9786	2	-87.97957	202	LocalGovDeployMikeD	41.99297	2/4/2021 23:25
9813	12	-87.97973	180	LocalGovDeployMikeD	41.98967	2/4/2021 23:25
9785	5	-88.22277	36	LocalGovDeployChrisF2	41.97487	2/4/2021 23:25
9809	7	-88.2228	358	LocalGovDeployChrisF2	41.9771	2/4/2021 23:25
9792	11	-88.11082	68	LocalGovDeployHeather	41.77875	2/4/2021 23:25
9805	6	-88.1097	74	LocalGovDeployHeather	41.7791	2/4/2021 23:25
9787	12	-87.92597	332	LocalGovDeployJohnH	41.82497	2/4/2021 23:25
9791	2	-87.97955	214	LocalGovDeployScott	41.99295	2/4/2021 23:25
9804	9	-87.97975	182	LocalGovDeployScott	41.9917	2/4/2021 23:25
9798	8	-88.12372	268	rnosek_temp	41.80905	2/4/2021 23:25
9812	6	-88.12742	268	rnosek_temp	41.8089	2/4/2021 23:25
9799	1	-88.2041	102	LocalGovDeployAndy	41.80985	2/4/2021 23:25
9806	9	-88.20245	104	LocalGovDeployAndy	41.80952	2/4/2021 23:25
9817	12	-87.97985	180	LocalGovDeployRyanN	41.98908	2/4/2021 23:26
9845	9	-87.98018	186	LocalGovDeployRyanN	41.98505	2/4/2021 23:26
9814	8	-88.00858	178	LocalGovDeployMattB	41.77383	2/4/2021 23:26
9835	10	-88.0085	176	LocalGovDeployMattB	41.77147	2/4/2021 23:26
9819	12	-87.97983	180	LocalGovDeployMikeD	41.9875	2/4/2021 23:26
9849	2	-87.98012	180	LocalGovDeployMikeD	41.98423	2/4/2021 23:26
9818	9	-88.22273	0	LocalGovDeployChrisF2	41.97862	2/4/2021 23:26
9846	11	-88.22165	22	LocalGovDeployChrisF2	41.98165	2/4/2021 23:26
9826	12	-88.10442	70	LocalGovDeployHeather	41.78035	2/4/2021 23:26
9841	12	-88.10148	72	LocalGovDeployHeather	41.78102	2/4/2021 23:26
9815	10	-87.9285	356	LocalGovDeployJohnH	41.82885	2/4/2021 23:26
9821	12	-87.92858	358	LocalGovDeployJohnH	41.83115	2/4/2021 23:26
9843	4	-87.92872	304	LocalGovDeployJohnH	41.83288	2/4/2021 23:26
9824	12	-87.97987	182	LocalGovDeployScott	41.98747	2/4/2021 23:26
9840	9	-87.98002	182	LocalGovDeployScott	41.98552	2/4/2021 23:26
9820	5	-88.12768	86	rnosek_temp	41.80872	2/4/2021 23:26
9848	8	-88.12307	94	rnosek_temp	41.8088	2/4/2021 23:26
9836	8	-88.1981	108	LocalGovDeployAndy	41.8087	2/4/2021 23:26
9842	9	-88.19588	102	LocalGovDeployAndy	41.80828	2/4/2021 23:26
9854	7	-87.98025	182	LocalGovDeployRyanN	41.98403	2/4/2021 23:27
9875	12	-87.98	178	LocalGovDeployRyanN	41.98023	2/4/2021 23:27
9851	8	-88.00843	178	LocalGovDeployMattB	41.76887	2/4/2021 23:27
9867	10	-88.00835	178	LocalGovDeployMattB	41.76615	2/4/2021 23:27
9856	10	-87.98015	178	LocalGovDeployMikeD	41.98288	2/4/2021 23:27
9878	13	-87.97977	178	LocalGovDeployMikeD	41.9783	2/4/2021 23:27
9863	1	-88.22062	20	LocalGovDeployChrisF2	41.98363	2/4/2021 23:27
9870	10	-88.21993	20	LocalGovDeployChrisF2	41.98482	2/4/2021 23:27
9861	13	-88.09563	86	LocalGovDeployHeather	41.78187	2/4/2021 23:27
9876	2	-88.09263	176	LocalGovDeployHeather	41.78197	2/4/2021 23:27
9853	12	-87.93093	266	LocalGovDeployJohnH	41.83285	2/4/2021 23:27
9874	11	-87.93632	268	LocalGovDeployJohnH	41.8328	2/4/2021 23:27
9862	8	-87.98017	176	LocalGovDeployScott	41.98287	2/4/2021 23:27
9869	12	-87.97992	178	LocalGovDeployScott	41.9808	2/4/2021 23:27
9855	13	-88.1203	92	rnosek_temp	41.80883	2/4/2021 23:27
9873	1	-88.11843	74	rnosek_temp	41.80882	2/4/2021 23:27
9866	8	-88.19163	106	LocalGovDeployAndy	41.80745	2/4/2021 23:27
9872	9	-88.18945	100	LocalGovDeployAndy	41.80705	2/4/2021 23:27
9885	12	-87.9799	178	LocalGovDeployRyanN	41.97788	2/4/2021 23:28
9902	13	-87.9795	168	LocalGovDeployRyanN	41.97315	2/4/2021 23:28
9883	8	-88.00828	178	LocalGovDeployMattB	41.76362	2/4/2021 23:28
9898	10	-88.00818	178	LocalGovDeployMattB	41.76112	2/4/2021 23:28
9890	13	-87.97967	176	LocalGovDeployMikeD	41.97588	2/4/2021 23:28
9909	13	-87.97885	176	LocalGovDeployMikeD	41.97105	2/4/2021 23:28
9892	13	-88.2183	0	LocalGovDeployChrisF2	41.98943	2/4/2021 23:28
9911	0	-88.21835	218	LocalGovDeployChrisF2	41.99172	2/4/2021 23:28
9886	7	-88.09297	192	LocalGovDeployHeather	41.78097	2/4/2021 23:28
9905	12	-88.09417	192	LocalGovDeployHeather	41.77713	2/4/2021 23:28
9884	12	-87.93897	268	LocalGovDeployJohnH	41.83275	2/4/2021 23:28
9901	11	-87.94453	262	LocalGovDeployJohnH	41.83257	2/4/2021 23:28
9891	13	-87.97977	178	LocalGovDeployScott	41.97608	2/4/2021 23:28
9904	13	-87.97923	168	LocalGovDeployScott	41.97255	2/4/2021 23:28
9894	12	-88.11432	92	rnosek_temp	41.80877	2/4/2021 23:28
9903	13	-88.11028	92	rnosek_temp	41.80865	2/4/2021 23:28
9897	9	-88.18513	86	LocalGovDeployAndy	41.80665	2/4/2021 23:28
9900	11	-88.18288	76	LocalGovDeployAndy	41.8069	2/4/2021 23:28
9916	12	-87.97893	178	LocalGovDeployRyanN	41.97085	2/4/2021 23:29
9935	12	-87.97898	182	LocalGovDeployRyanN	41.96637	2/4/2021 23:29
9913	8	-88.00812	176	LocalGovDeployMattB	41.7586	2/4/2021 23:29
9927	8	-88.00897	222	LocalGovDeployMattB	41.75665	2/4/2021 23:29
9919	14	-87.97882	178	LocalGovDeployMikeD	41.96853	2/4/2021 23:29
9940	7	-87.97887	180	LocalGovDeployMikeD	41.96413	2/4/2021 23:29
9924	11	-88.21835	178	LocalGovDeployChrisF2	41.99008	2/4/2021 23:29
9930	12	-88.21838	186	LocalGovDeployChrisF2	41.98792	2/4/2021 23:29
9917	12	-88.09485	192	LocalGovDeployHeather	41.77498	2/4/2021 23:29
9936	12	-88.0973	208	LocalGovDeployHeather	41.77103	2/4/2021 23:29
9915	11	-87.94725	268	LocalGovDeployJohnH	41.83247	2/4/2021 23:29
9934	9	-87.95278	268	LocalGovDeployJohnH	41.83238	2/4/2021 23:29
9920	12	-87.97883	180	LocalGovDeployScott	41.96897	2/4/2021 23:29
9929	13	-87.9788	180	LocalGovDeployScott	41.9665	2/4/2021 23:29
9928	10	-88.10463	100	rnosek_temp	41.80847	2/4/2021 23:29
9932	12	-88.10133	94	rnosek_temp	41.80818	2/4/2021 23:29
9926	11	-88.17783	104	LocalGovDeployAndy	41.80705	2/4/2021 23:29
9931	10	-88.17527	72	LocalGovDeployAndy	41.80705	2/4/2021 23:29
9954	1	-87.97898	170	LocalGovDeployRyanN	41.96385	2/4/2021 23:30
9961	1	-87.97895	170	LocalGovDeployRyanN	41.96372	2/4/2021 23:30
9942	8	-88.01163	232	LocalGovDeployMattB	41.75548	2/4/2021 23:30
9956	8	-88.01277	174	LocalGovDeployMattB	41.75357	2/4/2021 23:30
9951	0	-87.97885	172	LocalGovDeployMikeD	41.96353	2/4/2021 23:30
9971	4	-87.97895	202	LocalGovDeployMikeD	41.96228	2/4/2021 23:30
9955	9	-88.22028	202	LocalGovDeployChrisF2	41.98415	2/4/2021 23:30
9963	10	-88.22105	200	LocalGovDeployChrisF2	41.98292	2/4/2021 23:30
9948	11	-88.09787	180	LocalGovDeployHeather	41.76885	2/4/2021 23:30
9967	12	-88.1001	206	LocalGovDeployHeather	41.76488	2/4/2021 23:30
9946	5	-87.9546	268	LocalGovDeployJohnH	41.83233	2/4/2021 23:30
9966	8	-87.9573	264	LocalGovDeployJohnH	41.83225	2/4/2021 23:30
9952	1	-87.97888	180	LocalGovDeployScott	41.96373	2/4/2021 23:30
9947	13	-88.09828	90	rnosek_temp	41.80802	2/4/2021 23:30
9970	5	-88.09155	136	rnosek_temp	41.80802	2/4/2021 23:30
9958	9	-88.17165	46	LocalGovDeployAndy	41.80917	2/4/2021 23:30
9964	5	-88.1701	44	LocalGovDeployAndy	41.81025	2/4/2021 23:30
9983	2	-87.97883	30	LocalGovDeployRyanN	41.96227	2/4/2021 23:31
10007	1	-87.97877	358	LocalGovDeployRyanN	41.96353	2/4/2021 23:31
9974	0	-88.01275	0	LocalGovDeployMattB	41.75137	2/4/2021 23:31
9989	7	-88.01273	172	LocalGovDeployMattB	41.75013	2/4/2021 23:31
10006	4	-88.01143	40	LocalGovDeployMattB	41.7495	2/4/2021 23:31
9986	2	-87.97885	6	LocalGovDeployMikeD	41.96312	2/4/2021 23:31
9996	1	-87.9788	4	LocalGovDeployMikeD	41.96362	2/4/2021 23:31
9990	8	-88.2227	190	LocalGovDeployChrisF2	41.97968	2/4/2021 23:31
9997	9	-88.22277	178	LocalGovDeployChrisF2	41.97803	2/4/2021 23:31
9977	12	-88.10158	208	LocalGovDeployHeather	41.76283	2/4/2021 23:31
10003	12	-88.104	182	LocalGovDeployHeather	41.7589	2/4/2021 23:31
9976	10	-87.95967	268	LocalGovDeployJohnH	41.8321	2/4/2021 23:31
10000	13	-87.96558	266	LocalGovDeployJohnH	41.83182	2/4/2021 23:31
9975	4	-87.97887	180	LocalGovDeployScott	41.96245	2/4/2021 23:31
9987	6	-87.97883	0	LocalGovDeployScott	41.96273	2/4/2021 23:31
10004	1	-87.97878	0	LocalGovDeployScott	41.96365	2/4/2021 23:31
9982	17	-88.09135	178	rnosek_temp	41.80543	2/4/2021 23:31
9994	12	-88.0913	178	rnosek_temp	41.80302	2/4/2021 23:31
9981	0	-88.1677	92	LocalGovDeployAndy	41.81087	2/4/2021 23:31
9995	5	-88.16723	6	LocalGovDeployAndy	41.81108	2/4/2021 23:31
10029	1	-87.97873	2	LocalGovDeployRyanN	41.9651	2/4/2021 23:32
10040	1	-87.97898	170	LocalGovDeployRyanN	41.96518	2/4/2021 23:32
10020	0	-88.0109	22	LocalGovDeployMattB	41.75057	2/4/2021 23:32
10021	0	-88.0109	22	LocalGovDeployMattB	41.75057	2/4/2021 23:32
10022	0	-88.0109	22	LocalGovDeployMattB	41.75057	2/4/2021 23:32
10023	0	-88.0109	22	LocalGovDeployMattB	41.75057	2/4/2021 23:32
10024	0	-88.0109	22	LocalGovDeployMattB	41.75057	2/4/2021 23:32
10025	0	-88.0109	22	LocalGovDeployMattB	41.75057	2/4/2021 23:32
10030	2	-87.97892	184	LocalGovDeployMikeD	41.96523	2/4/2021 23:32
10039	6	-87.979	180	LocalGovDeployMikeD	41.9643	2/4/2021 23:32
10026	3	-88.22273	178	LocalGovDeployChrisF2	41.9751	2/4/2021 23:32
10045	3	-88.22277	28	LocalGovDeployChrisF2	41.97483	2/4/2021 23:32
10010	11	-88.10392	178	LocalGovDeployHeather	41.75658	2/4/2021 23:32
10042	12	-88.10375	178	LocalGovDeployHeather	41.75307	2/4/2021 23:32
10009	13	-87.96883	266	LocalGovDeployJohnH	41.83173	2/4/2021 23:32
10041	12	-87.97452	266	LocalGovDeployJohnH	41.83155	2/4/2021 23:32
10028	1	-87.97878	8	LocalGovDeployScott	41.96522	2/4/2021 23:32
10012	0	-88.09117	168	rnosek_temp	41.79997	2/4/2021 23:32
10013	0	-88.09117	168	rnosek_temp	41.79997	2/4/2021 23:32
10015	8	-88.16792	344	LocalGovDeployAndy	41.81367	2/4/2021 23:32
10037	8	-88.16815	352	LocalGovDeployAndy	41.81487	2/4/2021 23:32
10053	1	-87.97907	178	LocalGovDeployRyanN	41.96388	2/4/2021 23:33
10072	2	-87.97982	120	LocalGovDeployRyanN	41.96342	2/4/2021 23:33
10057	7	-87.97888	172	LocalGovDeployMikeD	41.963	2/4/2021 23:33
10064	0	-87.97885	176	LocalGovDeployMikeD	41.96227	2/4/2021 23:33
10052	10	-88.22273	358	LocalGovDeployChrisF2	41.9764	2/4/2021 23:33
10071	11	-88.22225	20	LocalGovDeployChrisF2	41.98048	2/4/2021 23:33
10050	11	-88.10367	178	LocalGovDeployHeather	41.7509	2/4/2021 23:33
10066	6	-88.10362	180	LocalGovDeployHeather	41.74887	2/4/2021 23:33
10049	12	-87.97752	268	LocalGovDeployJohnH	41.83145	2/4/2021 23:33
10067	13	-87.98377	268	LocalGovDeployJohnH	41.83143	2/4/2021 23:33
10048	6	-87.979	182	LocalGovDeployScott	41.9642	2/4/2021 23:33
10062	3	-87.97908	236	LocalGovDeployScott	41.96357	2/4/2021 23:33
10054	1	-88.0912	170	rnosek_temp	41.79993	2/4/2021 23:33
10075	10	-88.09103	176	rnosek_temp	41.79652	2/4/2021 23:33
10058	10	-88.16828	356	LocalGovDeployAndy	41.81823	2/4/2021 23:33
10065	10	-88.16837	0	LocalGovDeployAndy	41.82013	2/4/2021 23:33
10078	3	-87.979	172	LocalGovDeployRyanN	41.96317	2/4/2021 23:34
10094	11	-87.97898	178	LocalGovDeployRyanN	41.95947	2/4/2021 23:34
10079	1	-87.97885	174	LocalGovDeployMikeD	41.96222	2/4/2021 23:34
10095	11	-87.97885	178	LocalGovDeployMikeD	41.95852	2/4/2021 23:34
10081	12	-88.22117	18	LocalGovDeployChrisF2	41.9825	2/4/2021 23:34
10097	13	-88.21883	22	LocalGovDeployChrisF2	41.98672	2/4/2021 23:34
10080	3	-88.1035	4	LocalGovDeployHeather	41.7479	2/4/2021 23:34
10100	3	-88.10367	356	LocalGovDeployHeather	41.74888	2/4/2021 23:34
10077	12	-87.98697	268	LocalGovDeployJohnH	41.83143	2/4/2021 23:34
10093	12	-87.9931	268	LocalGovDeployJohnH	41.83143	2/4/2021 23:34
10076	4	-87.9791	108	LocalGovDeployScott	41.96337	2/4/2021 23:34
10089	10	-87.97885	180	LocalGovDeployScott	41.96138	2/4/2021 23:34
10092	12	-87.97882	178	LocalGovDeployScott	41.95945	2/4/2021 23:34
10083	9	-88.09098	178	rnosek_temp	41.79462	2/4/2021 23:34
10101	13	-88.0907	178	rnosek_temp	41.78998	2/4/2021 23:34
10086	10	-88.16843	0	LocalGovDeployAndy	41.82392	2/4/2021 23:34
10091	11	-88.16837	0	LocalGovDeployAndy	41.82598	2/4/2021 23:34
10107	12	-87.97898	178	LocalGovDeployRyanN	41.95725	2/4/2021 23:35
10124	10	-87.97827	160	LocalGovDeployRyanN	41.95323	2/4/2021 23:35
10119	3	-88.01062	152	LocalGovDeployMattB	41.7506	2/4/2021 23:35
10123	6	-88.01137	180	LocalGovDeployMattB	41.75013	2/4/2021 23:35
10108	11	-87.97888	184	LocalGovDeployMikeD	41.95623	2/4/2021 23:35
10129	1	-87.97778	158	LocalGovDeployMikeD	41.95253	2/4/2021 23:35
10110	13	-88.21823	0	LocalGovDeployChrisF2	41.98903	2/4/2021 23:35
10126	2	-88.21832	216	LocalGovDeployChrisF2	41.9917	2/4/2021 23:35
10109	11	-88.10368	358	LocalGovDeployHeather	41.75033	2/4/2021 23:35
10127	11	-88.1038	358	LocalGovDeployHeather	41.75478	2/4/2021 23:35
10106	13	-87.99642	268	LocalGovDeployJohnH	41.8314	2/4/2021 23:35
10122	12	-88.0024	268	LocalGovDeployJohnH	41.83125	2/4/2021 23:35
10118	12	-87.97883	174	LocalGovDeployScott	41.95505	2/4/2021 23:35
10132	1	-87.97797	150	LocalGovDeployScott	41.95267	2/4/2021 23:35
10111	10	-88.09092	200	rnosek_temp	41.78788	2/4/2021 23:35
10130	10	-88.0927	180	rnosek_temp	41.78377	2/4/2021 23:35
10114	7	-88.16825	0	LocalGovDeployAndy	41.82937	2/4/2021 23:35
10125	0	-88.16825	0	LocalGovDeployAndy	41.82993	2/4/2021 23:35
10138	7	-87.97777	148	LocalGovDeployRyanN	41.95227	2/4/2021 23:36
10156	14	-87.97692	188	LocalGovDeployRyanN	41.94808	2/4/2021 23:36
10149	3	-88.01252	328	LocalGovDeployMattB	41.74948	2/4/2021 23:36
10142	12	-87.97692	160	LocalGovDeployMikeD	41.9511	2/4/2021 23:36
10160	14	-87.97737	188	LocalGovDeployMikeD	41.94583	2/4/2021 23:36
10140	11	-88.21838	180	LocalGovDeployChrisF2	41.99032	2/4/2021 23:36
10159	10	-88.21923	202	LocalGovDeployChrisF2	41.9863	2/4/2021 23:36
10139	12	-88.10385	356	LocalGovDeployHeather	41.75685	2/4/2021 23:36
10158	13	-88.1028	28	LocalGovDeployHeather	41.76127	2/4/2021 23:36
10137	13	-88.00567	266	LocalGovDeployJohnH	41.83118	2/4/2021 23:36
10155	1	-88.01042	266	LocalGovDeployJohnH	41.83108	2/4/2021 23:36
10143	12	-87.97718	156	LocalGovDeployScott	41.95142	2/4/2021 23:36
10161	14	-87.97727	188	LocalGovDeployScott	41.94655	2/4/2021 23:36
10150	1	-88.09267	194	rnosek_temp	41.78252	2/4/2021 23:36
10147	9	-88.16815	356	LocalGovDeployAndy	41.83103	2/4/2021 23:36
10152	11	-88.16855	348	LocalGovDeployAndy	41.8329	2/4/2021 23:36
10169	12	-87.97752	190	LocalGovDeployRyanN	41.94565	2/4/2021 23:37
10189	13	-87.97857	170	LocalGovDeployRyanN	41.94108	2/4/2021 23:37
10168	0	-88.01267	0	LocalGovDeployMattB	41.75093	2/4/2021 23:37
10178	7	-88.01265	0	LocalGovDeployMattB	41.75145	2/4/2021 23:37
10190	9	-88.01273	356	LocalGovDeployMattB	41.75377	2/4/2021 23:37
10173	15	-87.9784	198	LocalGovDeployMikeD	41.9432	2/4/2021 23:37
10195	14	-87.9779	174	LocalGovDeployMikeD	41.93808	2/4/2021 23:37
10170	11	-88.22027	200	LocalGovDeployChrisF2	41.9843	2/4/2021 23:37
10194	11	-88.22227	200	LocalGovDeployChrisF2	41.98073	2/4/2021 23:37
10171	14	-88.10125	28	LocalGovDeployHeather	41.76342	2/4/2021 23:37
10192	12	-88.09808	26	LocalGovDeployHeather	41.76753	2/4/2021 23:37
10172	3	-88.0109	98	LocalGovDeployJohnH	41.83092	2/4/2021 23:37
10191	14	-88.0057	86	LocalGovDeployJohnH	41.83108	2/4/2021 23:37
10174	13	-87.97798	196	LocalGovDeployScott	41.94427	2/4/2021 23:37
10196	14	-87.97815	170	LocalGovDeployScott	41.93945	2/4/2021 23:37
10162	0	-88.093	176	rnosek_temp	41.781	2/4/2021 23:37
