SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
0,-87.95867,282,rnosek_temp,41.98355,2/4/2021 18:45
0,-87.95867,282,rnosek_temp,41.98355,2/4/2021 18:45
1,-87.9587,276,rnosek_temp,41.98355,2/4/2021 18:46
9,-87.96038,274,rnosek_temp,41.98373,2/4/2021 18:46
11,-87.96613,272,rnosek_temp,41.98388,2/4/2021 18:47
11,-87.96895,270,rnosek_temp,41.98395,2/4/2021 18:47
2,-87.9705,164,rnosek_temp,41.98327,2/4/2021 18:48
9,-87.96867,92,rnosek_temp,41.98292,2/4/2021 18:48
3,-87.96447,144,rnosek_temp,41.9827,2/4/2021 18:49
0,-87.96532,266,rnosek_temp,41.98245,2/4/2021 18:49
0,-87.96532,266,rnosek_temp,41.98245,2/4/2021 18:49
0,-87.96532,266,rnosek_temp,41.98245,2/4/2021 18:49
0,-87.96532,266,rnosek_temp,41.98245,2/4/2021 18:49
0,-87.96548,14,rnosek_temp,41.98257,2/4/2021 18:51
1,-87.96543,80,rnosek_temp,41.98258,2/4/2021 18:52
5,-87.96423,88,rnosek_temp,41.98277,2/4/2021 18:52
1,-88.12047,246,snowman_fieldworker,41.7988,2/4/2021 18:52
9,-87.96212,100,rnosek_temp,41.98257,2/4/2021 18:53
0,-87.95997,98,rnosek_temp,41.98227,2/4/2021 18:53
8,-88.12163,200,snowman_fieldworker,41.7971,2/4/2021 18:53
0,-88.12208,200,snowman_fieldworker,41.7962,2/4/2021 18:53
10,-87.95817,100,rnosek_temp,41.98205,2/4/2021 18:54
11,-87.9556,102,rnosek_temp,41.98163,2/4/2021 18:54
0,-88.12207,184,snowman_fieldworker,41.79617,2/4/2021 18:54
0,-88.12207,184,snowman_fieldworker,41.79617,2/4/2021 18:54
7,-87.9527,316,rnosek_temp,41.9821,2/4/2021 18:55
6,-87.95445,290,rnosek_temp,41.98257,2/4/2021 18:55
4,-88.12202,110,snowman_fieldworker,41.79585,2/4/2021 18:55
0,-88.11985,90,snowman_fieldworker,41.79597,2/4/2021 18:55
6,-87.95792,286,rnosek_temp,41.9835,2/4/2021 18:56
2,-87.95898,262,rnosek_temp,41.98367,2/4/2021 18:56
1,-88.11977,84,snowman_fieldworker,41.79598,2/4/2021 18:56
10,-88.11958,340,snowman_fieldworker,41.79788,2/4/2021 18:56
12,-87.96308,270,rnosek_temp,41.9838,2/4/2021 18:57
11,-87.9659,272,rnosek_temp,41.98388,2/4/2021 18:57
11,-88.11988,0,snowman_fieldworker,41.7998,2/4/2021 18:57
12,-88.1198,4,snowman_fieldworker,41.804,2/4/2021 18:57
7,-87.9706,260,rnosek_temp,41.98403,2/4/2021 18:58
11,-87.97293,272,rnosek_temp,41.98407,2/4/2021 18:58
9,-88.11888,28,snowman_fieldworker,41.80627,2/4/2021 18:58
0,-88.11765,16,snowman_fieldworker,41.8083,2/4/2021 18:58
3,-87.97742,272,rnosek_temp,41.98422,2/4/2021 18:59
11,-88.11672,24,snowman_fieldworker,41.80972,2/4/2021 18:59
11,-88.11555,24,snowman_fieldworker,41.81173,2/4/2021 18:59
0,-87.97962,272,rnosek_temp,41.98422,2/4/2021 19:00
5,-87.9799,352,rnosek_temp,41.98437,2/4/2021 19:00
0,-87.98,250,rnosek_temp,41.98603,2/4/2021 19:00
12,-88.11295,26,snowman_fieldworker,41.81593,2/4/2021 19:00
